step_width,command_df,disturbed,n,successes,failures,timeouts,success_rate,ci_low,ci_high,period,gait,step_width_frame,course_distance,forward_distance,mean_speed,forward_speed,duration,traversal_time,achieved_df,achieved_width,command_width,command_speed,timing_accuracy,applied_impulse,df_max_abs_error,lateral_rmse,max_lateral_deviation,foot_lateral_mae,settled_samples,world_achieved_width,world_foot_lateral_mae,body_achieved_width,body_foot_lateral_mae,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_mean,world_lateral_velocity_rmse,body_lateral_velocity_mean,body_lateral_velocity_rmse,body_yaw_rate_mean,body_yaw_rate_rmse,df_FL,schedule_df_FL,stance_recall_FL,swing_recall_FL,trials_with_cycles_FL,df_FR,schedule_df_FR,stance_recall_FR,swing_recall_FR,trials_with_cycles_FR,df_RL,schedule_df_RL,stance_recall_RL,swing_recall_RL,trials_with_cycles_RL,df_RR,schedule_df_RR,stance_recall_RR,swing_recall_RR,trials_with_cycles_RR,compliant_trial_fraction,compliance_screen_pass,force2n_compliant_trial_fraction,force2n_compliance_screen_pass,force2n_achieved_df,force2n_achieved_width,force2n_topology_fraction,force2n_topology_ci_low,force2n_topology_ci_high,force2n_topology_screen_pass,force2n_threshold_screen_pass,force2n_topology_good_cycles,force2n_topology_cycles,force2n_pooled_topology_fraction,force5n_compliant_trial_fraction,force5n_compliance_screen_pass,force5n_achieved_df,force5n_achieved_width,force5n_topology_fraction,force5n_topology_ci_low,force5n_topology_ci_high,force5n_topology_screen_pass,force5n_threshold_screen_pass,force5n_topology_good_cycles,force5n_topology_cycles,force5n_pooled_topology_fraction,force10n_compliant_trial_fraction,force10n_compliance_screen_pass,force10n_achieved_df,force10n_achieved_width,force10n_topology_fraction,force10n_topology_ci_low,force10n_topology_ci_high,force10n_topology_screen_pass,force10n_threshold_screen_pass,force10n_topology_good_cycles,force10n_topology_cycles,force10n_pooled_topology_fraction,force_df_span_trial_fraction,force_robust_trial_fraction,force_threshold_conclusion_unchanged,force5n_200hz_vs_frozen50hz_unchanged,combined_cell_pass
0.1,0.5,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.003018354624509,0.3088552439585328,0.3119664811529219,12.95656232535839,12.95656232535839,0.5007339242788461,0.0956134653533808,0.1000000014901161,0.3000000119209289,0.9978426523411128,0.0,0.0019711538461538,0.0120822649114415,0.0232419520616531,0.005406877792213,624.828125,0.0964786378317512,0.0060141248160154,0.0956134653533808,0.005406877792213,0.0388839891529642,0.0458111715852282,0.0011142960956931,0.0079014194416231,-0.0108890905248699,0.0128801270329859,0.0006104113071501,0.0302461538231,0.5019461137820512,0.5,0.9997996794871796,0.9929529140884924,64,0.5009895833333333,0.5,1.0,0.9914420580916686,64,0.5,0.5,1.0,0.9992491180777424,64,0.5,0.5,1.0,0.9992985458171804,64,1.0,True,1.0,True,0.5006365810296474,0.0956313782080542,0.8790865384615384,0.8606243990384616,0.8964669471153845,False,False,1418,1613,0.8791072535647861,1.0,True,0.499876239483173,0.0956134653533808,0.9534375,0.9470192307692308,0.9589903846153848,True,True,1538,1613,0.95350278983261,1.0,True,0.4997687550080128,0.0955956176621839,0.9603125,0.9601682692307691,0.9604807692307692,True,True,1549,1613,0.9603223806571606,1.0,1.0,False,True,True
0.2,0.5,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.00284262523055,0.3053700784221291,0.3074515201151371,13.130624607205393,13.130624607205393,0.4999879807692308,0.1826122908387333,0.2000000029802322,0.3000000119209289,0.9989641848410572,0.0,0.0001522435897435,0.0284979063726495,0.0461036711931228,0.0090094188950551,633.53125,0.1829165234812535,0.0085993556852387,0.1826122908387333,0.0090094188950551,0.0163833631668239,0.0262845034885685,-0.0034533410143922,0.0075301269534975,-0.0084418561746133,0.010543454933213,-0.0003511258577191,0.0142341086175292,0.4998998397435897,0.5,0.9998043813675548,0.9970047923322682,64,0.5000520833333333,0.5,1.0,0.995126615634134,64,0.5,0.5,1.0,1.0,64,0.5,0.5,1.0,0.999800319488818,64,1.0,True,1.0,True,0.4996029897836538,0.1826177747570909,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.4995086513421474,0.1826122908387333,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.4992628831129807,0.1826051140669733,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.3,0.5,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.002666020393371,0.3064201371744275,0.3080470860004425,13.09999953210354,13.09999953210354,0.5000065104166667,0.2886120018083602,0.3000000119209289,0.3000000119209289,0.9988811911394808,0.0,2.6041666666665533e-05,0.0158899890084285,0.0290429294109344,0.0073491618749751,632.0,0.2886910227825865,0.0068126191654561,0.2886120018083602,0.0073491618749751,0.0044692050123558,0.0213966911542229,-0.0024282103549921,0.0068810187585768,-0.0027388143207645,0.0069055042913532,-0.0011829083693442,0.0172628920990973,0.5,0.5,1.0,0.9970047923322682,64,0.5000260416666666,0.5,1.0,0.9940723439872046,64,0.5,0.5,1.0,1.0,64,0.5,0.5,1.0,1.0,64,1.0,True,1.0,True,0.4994235151241987,0.288612017640844,0.9639423076923076,0.9621394230769232,0.966346153846154,True,True,1604,1664,0.9639423076923076,1.0,True,0.4993418219150641,0.2886120018083602,0.9639423076923076,0.9621394230769232,0.966346153846154,True,True,1604,1664,0.9639423076923076,1.0,True,0.4990872270633013,0.2886091566178947,0.963341346153846,0.9615384615384616,0.9657451923076924,True,True,1603,1664,0.963341346153846,1.0,1.0,True,True,True
0.4,0.5,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.003053763508796,0.3062260393053293,0.3078703391365707,13.112187132239342,13.112187132239342,0.5,0.3979406321886927,0.4000000059604645,0.3000000119209289,0.9991849086030882,0.0,0.0,0.0071303775548585,0.0104739516973495,0.0056204374607231,632.609375,0.3977122014621272,0.0075820420158316,0.3979406321886927,0.0056204374607231,0.0076669514601235,0.023056392732542,-0.0001979355457034,0.005081785195216,0.0014899829984642,0.0057538797263987,-0.0011242610152066,0.0235277277533896,0.5,0.5,1.0,0.996805111821086,64,0.5,0.5,1.0,0.9966753949609856,64,0.5,0.5,1.0,1.0,64,0.5,0.5,1.0,1.0,64,1.0,True,1.0,True,0.4980731044671474,0.3979401958640665,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.4978964468149038,0.3979406321886927,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.4976543719951922,0.3979406321886927,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.5,0.5,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.003309199213981,0.3024000450968742,0.3046344229951501,13.27156202495098,13.27156202495098,0.5000250400641025,0.4909576387144625,0.5,0.3000000119209289,0.9990786805888632,0.0,0.0001001602564102,0.0082446015730965,0.014050044119358,0.0065555504153463,640.578125,0.4905817802064121,0.0105238376580451,0.4909576387144625,0.0065555504153463,0.0083225096823298,0.0310602999234106,-0.0009586483652128,0.0067759675439447,0.0009115309285334,0.0071610347149544,0.0002979996445162,0.0412531410111114,0.5001001602564102,0.5,1.0,0.9966423109387555,64,0.5,0.5,1.0,0.9959972993827162,64,0.5,0.5,1.0,1.0,64,0.5,0.5,1.0,1.0,64,1.0,True,1.0,True,0.4973958333333332,0.4909694700036198,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.4972596779847756,0.4909576387144625,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.4970077123397435,0.4909568298608064,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.1,0.625,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.002798234671354,0.3073166343383491,0.3113663028925657,13.00281237065792,13.00281237065792,0.6252937199519231,0.1003726307244505,0.1000000014901161,0.3000000119209289,0.9992082341160714,0.0,0.0017277644230768,0.0191623026330489,0.0335901826620101,0.0039493460264915,627.140625,0.1004737387702334,0.0068548816696687,0.1003726307244505,0.0039493460264915,0.0357356632011942,0.0401433041552081,0.0026900915090664,0.0073414820799371,-0.0085196014551911,0.0109948699682718,0.0012189935188615,0.0176749869133345,0.6262269631410255,0.625,0.9995204603580564,0.9959441489361702,64,0.6250520833333333,0.625,1.0,0.9977297008547008,64,0.6248958333333333,0.625,0.9993622448979592,1.0,64,0.625,0.625,1.0,0.9997340425531916,64,1.0,True,1.0,True,0.6198068159054488,0.1003758992883376,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6198052509014425,0.1003726307244505,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6197939828725962,0.100372345856158,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.2,0.625,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.00411300510168,0.3052347479388118,0.3087506936863065,13.117499887943268,13.117499887943268,0.6249561798878206,0.184383837680798,0.2000000029802322,0.3000000119209289,0.9999195225832012,0.0,0.0001752804487179,0.0143223487393697,0.0231463834643363,0.0079630704357876,632.875,0.1843867350835353,0.0079855656111254,0.184383837680798,0.0079630704357876,0.0170738465385511,0.0245512691908516,-0.001599507555511,0.0057021343091037,-0.0067964809641125,0.0088045770098688,0.0007935630767477,0.0121426502882968,0.624824719551282,0.625,0.9997238005050504,1.0,64,0.625,0.625,1.0,1.0,64,0.625,0.625,0.9999206852791878,1.0,64,0.625,0.625,1.0,0.9997340425531916,64,1.0,True,1.0,True,0.6197396459334938,0.1843850009609013,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6197396459334938,0.184383837680798,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6197234324919872,0.1843812599545344,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.3,0.625,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.003449925780296,0.3028229060582816,0.3060375107452273,13.235937237739565,13.235937237739565,0.625,0.2871802077861503,0.3000000119209289,0.3000000119209289,0.9996331680543904,0.0,0.0,0.0102149204431043,0.0157418251037597,0.0068980161918112,638.796875,0.2871733576757833,0.0082272315997568,0.2871802077861503,0.0068980161918112,0.0067396342055872,0.0197749447324895,-0.0010738353753367,0.0044486281767603,-0.0024168291711248,0.005418434026069,0.0007580573799685,0.0132431727251969,0.625,0.625,1.0,0.9960106382978724,64,0.625,0.625,1.0,1.0,64,0.625,0.625,1.0,1.0,64,0.625,0.625,1.0,1.0,64,1.0,True,1.0,True,0.6172281901041667,0.2871802077861503,0.9627403846153846,0.9615384615384616,0.9645432692307692,True,True,1602,1664,0.9627403846153846,1.0,True,0.6172156700721154,0.2871802077861503,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6171906300080129,0.2871802077861503,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.4,0.625,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.003298600763082,0.3016645568422973,0.305030389688909,13.289061948657036,13.289061948657036,0.625,0.396350618917495,0.4000000059604645,0.3000000119209289,0.9996163723840156,0.0,0.0,0.0149944493823568,0.0258660539984703,0.0049071595918914,641.453125,0.396462574834004,0.0085627461571284,0.396350618917495,0.0049071595918914,0.0062559848156524,0.0247294885921292,0.001737594458973,0.0035388256255828,0.0025228460472135,0.0044106323548476,0.0008335110328019,0.0158070515462895,0.625,0.625,1.0,0.9958384104996036,64,0.625,0.625,1.0,1.0,64,0.625,0.625,1.0,1.0,64,0.625,0.625,1.0,1.0,64,1.0,True,1.0,True,0.6169402293669872,0.396350618917495,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6164629031450322,0.396350618917495,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6152938451522436,0.396350618917495,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
0.5,0.625,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.48,trot,body,3.3500000000000005,4.003308025747537,0.3017610120587051,0.3056274238042533,13.27593719959259,13.27593719959259,0.625,0.4917726882267743,0.5,0.3000000119209289,0.999609860495918,0.0,0.0,0.0082134241165476,0.0141893476247787,0.0067555076120422,640.796875,0.4920135193970054,0.012070010967291,0.4917726882267743,0.0067555076120422,0.0136481522495159,0.0334794410737231,-0.00111396738248,0.0053385920400614,0.002579832507763,0.0044898311170982,0.000922254836837,0.0217495302204042,0.625,0.625,1.0,0.9957601762531554,64,0.625,0.625,1.0,1.0,64,0.625,0.625,1.0,1.0,64,0.625,0.625,1.0,1.0,64,1.0,True,1.0,True,0.6149245042067308,0.4917726882267743,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.6148290389623399,0.4917726882267743,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,True,0.614783653846154,0.4917726882267743,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,1600,1664,0.9615384615384616,1.0,1.0,True,True,True
